MusterCallsDate,MobilizatonSymbol,Countycode,RegistrationAddress,RecallUnit 
2016-10-22,博愛甲字211202,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-11-12,博愛甲字221101,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地,
2016-11-05,博愛甲字221102,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地,
2016-11-05,博愛甲字221104,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地,
2016-11-19,博愛甲字221104,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地,
2016-11-05,博愛甲字221105,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地,
2016-11-26,博愛甲字221105,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地,
2016-05-07,博愛甲字221106,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-11-12,博愛甲字221108,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地,
2016-11-12,博愛甲字221109,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地,
2016-11-05,博愛甲字221201,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-11-05,博愛甲字221202,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-03-05,博愛甲字221205,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-10-29,博愛甲字221207,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-11-05,博愛甲字221208,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-11-05,博愛甲字221209,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-11-12,博愛甲字222200,10015,花蓮縣新城鄉大漢村華興街1號,神鷹基地,
2016-11-12,博愛甲字222400,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-11-12,博愛甲字222500,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-06-15,博愛甲字231103,10002,宜蘭縣宜蘭市建軍路50號,金六結營區,
2016-09-24,博愛甲字231106,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-10-01,博愛甲字231107,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-04-23,博愛甲字231201,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-04-23,博愛甲字231202,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-04-09,博愛甲字231206,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-04-16,博愛甲字231207,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-04-23,博愛甲字231208,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-04-23,博愛甲字231209,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-03-05,博愛甲字231303,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-03-19,博愛甲字231306,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-03-26,博愛甲字231307,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-09-07,博愛甲字231401,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-09-07,博愛甲字231402,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-08-20,博愛甲字231406,68000,桃園市大溪區介壽路389號,龍華營區,
2016-09-19,博愛甲字231407,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-09-07,博愛甲字231408,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-09-07,博愛甲字231409,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-04-30,博愛甲字231503,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-05-21,博愛甲字231506,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-06-20,博愛甲字231601,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-06-20,博愛甲字231602,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-06-13,博愛甲字231603,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-06-20,博愛甲字231605,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-06-20,博愛甲字231606,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-09-26,博愛甲字232500,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-05-28,博愛甲字232600,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-05-28,博愛甲字232700,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-05-28,博愛甲字232800,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-07-02,博愛甲字233601,65000,新北市淡水區中正路2段53號,忠莊營區,
2016-07-02,博愛甲字233604,65000,新北市淡水區中正路2段53號,忠莊營區,
2016-08-20,博愛甲字233605,65000,新北市淡水區中正路2段53號,忠莊營區,
2016-10-15,博愛甲字233703,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-10-22,博愛甲字233706,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-10-29,博愛甲字233707,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-07-16,博愛甲字233801,65000,新北市淡水區中正路2段53號,忠莊營區,
2016-07-23,博愛甲字233805,65000,新北市淡水區中正路2段53號,忠莊營區,
2016-07-16,博愛甲字233806,65000,新北市淡水區中正路2段53號,忠莊營區,
2016-07-16,博愛甲字233807,65000,新北市淡水區中正路2段53號,忠莊營區,
2016-06-22,博愛甲字236200,10002,宜蘭縣宜蘭市建軍路50號,金六結營區,
2016-05-02,博愛甲字236300,65000,新北市淡水區沙崙里中正路二段53號,忠莊營區,
2016-06-13,博愛甲字241204,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-05-21,博愛甲字241205,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-05-28,博愛甲字241206,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-05-07,博愛甲字241301,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-05-07,博愛甲字241302,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-04-23,博愛甲字241303,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-04-16,博愛甲字241304,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-04-09,博愛甲字241305,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-04-30,博愛甲字241307,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-05-07,博愛甲字241308,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-05-07,博愛甲字241309,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-08-20,博愛甲字241401,10013,屏東縣鹽埔鄉新二村維新路20號,大仁科技大學,
2016-03-12,博愛甲字241402,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-06-20,博愛甲字241405,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-08-20,博愛甲字241407,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-03-12,博愛甲字241408,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-08-20,博愛甲字241409,10013,屏東縣鹽埔鄉新二村維新路20號,大仁科技大學,
2016-09-24,博愛甲字241501,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2016-09-24,博愛甲字241502,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2016-10-01,博愛甲字241503,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2016-10-15,博愛甲字241504,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2016-09-24,博愛甲字241508,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2016-09-24,博愛甲字241509,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2016-03-12,博愛甲字242800,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-08-20,博愛甲字242900,10013,屏東縣內埔鄉隘寮村新發路274號,隘寮靶場,
2016-08-20,博愛甲字246500,64000,高雄市燕巢區鳳旗路23號,鳳雄營區,
2016-04-23,博愛甲字251101,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-04-23,博愛甲字251102,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-04-16,博愛甲字251104,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-04-09,博愛甲字251105,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-04-23,博愛甲字251108,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-04-23,博愛甲字251109,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-04-30,博愛甲字251203,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-05-07,博愛甲字251204,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-03-05,博愛甲字251301,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-03-26,博愛甲字251302,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-03-12,博愛甲字251303,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-03-19,博愛甲字251305,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-05-28,博愛甲字251403,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-06-13,博愛甲字251404,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-06-20,博愛甲字251406,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-11-05,博愛甲字251504,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-11-12,博愛甲字251505,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-11-19,博愛甲字251506,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-10-15,博愛甲字251604,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-10-22,博愛甲字251606,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-10-29,博愛甲字251607,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-09-07,博愛甲字251701,66000,臺中市烏日區中山路3段502號,成功嶺營區,
2016-09-07,博愛甲字251702,66000,臺中市烏日區中山路3段502號,成功嶺營區,
2016-09-19,博愛甲字251703,66000,臺中市烏日區中山路3段502號,成功嶺營區,
2016-09-26,博愛甲字251706,66000,臺中市烏日區中山路3段502號,成功嶺營區,
2016-09-07,博愛甲字251708,66000,臺中市烏日區中山路3段502號,成功嶺營區,
2016-09-07,博愛甲字251709,66000,臺中市烏日區中山路3段502號,成功嶺營區,
2016-11-12,博愛甲字251801,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-11-12,博愛甲字251802,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-11-19,博愛甲字251804,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-05-21,博愛甲字252200,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-05-21,博愛甲字252300,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-06-04,博愛甲字256600,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-10-03,博愛甲字256800,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-08-29,博愛甲字913001,10016,澎湖縣湖西鄉西溪村128號,太武北營區,
2016-09-02,博愛甲字913701,10016,澎湖縣湖西鄉西溪村128號,太武北營區,
2016-07-04,博愛甲字922001,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區,
2016-07-08,博愛甲字922002,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區,
2016-07-11,博愛甲字922003,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區,
2016-07-15,博愛甲字922004,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區,
2016-07-18,博愛甲字922008,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區,
2016-08-01,博愛甲字922010,10013,臺東市中興路三段69巷100號,豐年營區,
2016-08-05,博愛甲字922012,10013,臺東市中興路三段69巷100號,豐年營區,
2016-08-08,博愛甲字923002,10013,臺東市中興路三段69巷100號,豐年營區,
2016-08-08,博愛甲字923003,10013,臺東市中興路三段69巷100號,豐年營區,
2016-08-08,博愛甲字923004,10013,臺東市中興路三段69巷100號,豐年營區,
2016-08-08,博愛甲字923005,10013,臺東市中興路三段69巷100號,豐年營區,
2016-08-08,博愛甲字923006,10013,臺東市中興路三段69巷100號,豐年營區,
2016-08-12,博愛甲字923007,10013,臺東市中興路三段69巷100號,豐年營區,
2016-07-01,博愛甲字923701,10015,花蓮縣新城鄉嘉里村嘉里路161號,北埔營區,
2016-08-12,博愛甲字923702,10013,臺東市中興路三段69巷100號,豐年營區,
2016-07-22,博愛甲字932001,10002,宜蘭縣宜蘭市金六結路236號,軍功營區,
2016-07-25,博愛甲字932005,10002,宜蘭縣宜蘭市金六結路236號,軍功營區,
2016-07-29,博愛甲字932009,65000,新北市土城區仁愛路23號,仁愛營區,
2016-08-01,博愛甲字932010,65000,新北市土城區仁愛路23號,仁愛營區,
2016-08-05,博愛甲字932012,65000,新北市土城區仁愛路23號,仁愛營區,
2016-08-12,博愛甲字932013,65000,新北市土城區仁愛路23號,仁愛營區,
2016-07-15,博愛甲字932018,65000,新北市土城區仁愛路23號,仁愛營區,
2016-07-18,博愛甲字932019,65000,新北市土城區仁愛路23號,仁愛營區,
2016-07-22,博愛甲字932020,65000,新北市土城區仁愛路23號,仁愛營區,
2016-06-24,博愛甲字932025,68000,桃園市桃園區介壽路322號,介壽營區,
2016-06-27,博愛甲字932026,68000,桃園市桃園區介壽路322號,介壽營區,
2016-06-27,博愛甲字932028,68000,桃園市桃園區介壽路322號,介壽營區,
2016-06-15,博愛甲字932029,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-06-17,博愛甲字932030,10005,苗栗縣頭份鎮斗煥1991號,斗煥坪營區,
2016-10-06,博愛甲字932033,63000,臺北市北投區中央北路二段70號,復興崗營區,
2016-10-07,博愛甲字932034,63000,臺北市北投區中央北路二段70號,復興崗營區,
2016-09-26,博愛甲字932043,65000,新北市淡水區中正路二段53號,忠莊營區,
2016-09-30,博愛甲字932046,65000,新北市淡水區中正路二段53號,忠莊營區,
2016-07-18,博愛甲字933001,10002,宜蘭縣宜蘭市環河路30號,軍功營區,
2016-07-11,博愛甲字933010,65000,新北市土城區仁愛路23號,仁愛營區,
2016-06-20,博愛甲字933011,68000,桃園市桃園區介壽路322號,介壽營區,
2016-06-20,博愛甲字933013,68000,桃園市桃園區介壽路322號,介壽營區,
2016-06-06,博愛甲字933014,10005,苗栗縣頭份鎮斗煥1991號,斗煥坪營區,
2016-06-08,博愛甲字933015,10005,苗栗縣頭份鎮斗煥1991號,斗煥坪營區,
2016-07-15,博愛甲字933701,10002,宜蘭縣宜蘭市金六結路236號,軍功營區,
2016-07-25,博愛甲字933702,10017,基隆市信義區正信路203號,正信營區,
2016-08-15,博愛甲字933703,65000,新北市土城區仁愛路23號,仁愛營區,
2016-07-01,博愛甲字933704,65000,新北市土城區仁愛路23號,仁愛營區,
2016-07-04,博愛甲字933705,65000,新北市土城區仁愛路23號,仁愛營區,
2016-07-08,博愛甲字933706,65000,新北市土城區仁愛路23號,仁愛營區,
2016-06-17,博愛甲字933707,68000,桃園市桃園區介壽路322號,介壽營區,
2016-06-04,博愛甲字933708,10005,苗栗縣頭份鎮斗煥1991號,斗煥坪營區,
2016-04-08,博愛甲字942001,67000,臺南市長榮路5段393號,長榮營區,
2016-07-11,博愛甲字942006,64000,高雄市三民區武功巷52號,三民營區,
2016-07-11,博愛甲字942007,64000,高雄市三民區武功巷52號,三民營區,
2016-06-17,博愛甲字942008,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-09-23,博愛甲字942011,10013,屏東市建國路239號,大東營區,
2016-09-02,博愛甲字942012,10013,屏東市建國路239號,大東營區,
2016-09-05,博愛甲字942013,10013,屏東市建國路239號,大東營區,
2016-09-05,博愛甲字942014,10013,屏東市建國路239號,大東營區,
2016-09-05,博愛甲字942015,10013,屏東市建國路239號,大東營區,
2016-04-11,博愛甲字943001,67000,臺南市長榮路5段393號,長榮營區,
2016-07-01,博愛甲字943003,64000,高雄市三民區武功巷52號,三民營區,
2016-07-01,博愛甲字943004,64000,高雄市三民區武功巷52號,三民營區,
2016-07-01,博愛甲字943005,64000,高雄市三民區武功巷52號,三民營區,
2016-07-04,博愛甲字943009,64000,高雄市三民區武功巷52號,三民營區,
2016-06-27,博愛甲字943011,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-09-09,博愛甲字943015,10013,屏東市建國路239號,大東營區,
2016-08-21,博愛甲字943016,10013,屏東縣內埔鄉隘寮村新發路274號,隘寮靶場,
2016-09-09,博愛甲字943018,10013,屏東市建國路239號,大東營區,
2016-04-15,博愛甲字943701,67000,臺南市長榮路5段393號,長榮營區,
2016-07-08,博愛甲字943702,64000,高雄市三民區武功巷52號,三民營區,
2016-08-21,博愛甲字943703,10013,屏東縣枋寮鄉新開村忠誠路1號,新開營區,
2016-10-14,博愛甲字952003,10005,苗栗縣頭份市斗煥1991號,斗煥坪營區,
2016-06-13,博愛甲字952006,66000,臺中市西屯區青海路二段111號,青海營區,
2016-06-17,博愛甲字952007,66000,臺中市西屯區青海路二段111號,青海營區,
2016-10-24,博愛甲字952011,66000,臺中市烏日區中山路三段502號,成功嶺營區,
2016-10-28,博愛甲字952012,66000,臺中市烏日區中山路三段502號,成功嶺營區,
